 x time
1195 0.85296 10.818966174
1196 0.85652 10.82729511
1197 0.86008 10.835639696
1198 0.86365 10.843983149
1199 0.86723 10.852311514
1200 0.87082 10.860659946
1201 0.87442 10.868975577
1202 0.87803 10.877307979
1203 0.88165 10.885651042
1204 0.88527 10.893962124
1205 0.88891 10.902293043
1206 0.89255 10.910641496
1207 0.89621 10.918988235
1208 0.89987 10.927308154
1209 0.90354 10.935651568
1210 0.90722 10.943969483
1211 0.91091 10.952299981
1212 0.91461 10.960647542
1213 0.91832 10.968960057
1214 0.92204 10.977298731
1215 0.92577 10.985643798
1216 0.9295 10.993989465
1217 0.93325 11.002308051
1218 0.937 11.010656924
1219 0.94077 11.018979438
1220 0.94454 11.027296351
1221 0.94832 11.035640736
1222 0.95212 11.043996292
1223 0.95592 11.052316802
1224 0.95973 11.060631961
1225 0.96355 11.068976867
1226 0.96737 11.077304561
1227 0.97121 11.085657341
1228 0.97506 11.093965317
1229 0.97891 11.10229759
1230 0.98278 11.110643437
1231 0.98665 11.118988924
1232 0.99054 11.127310857
1233 0.99443 11.135657055
1234 0.99833 11.143972496
1235 1.00224 11.152315017
1236 1.00616 11.160656426
1237 1.01009 11.168972006
1238 1.01403 11.177303547
1239 1.01797 11.185650126
1240 1.02193 11.193966198
1241 1.02589 11.202297087
1242 1.02987 11.210645099
1243 1.03385 11.218958696
1244 1.03784 11.22731897
1245 1.04184 11.235645151
1246 1.04585 11.243992782
1247 1.04987 11.252311639
1248 1.0539 11.260624865
1249 1.05794 11.268972045
1250 1.06198 11.277303646
1251 1.06604 11.285651788
1252 1.0701 11.293965765
1253 1.07417 11.302297106
1254 1.07825 11.310644696
1255 1.08234 11.31896745
1256 1.08644 11.327299883
1257 1.09055 11.335645119
1258 1.09467 11.34396062
1259 1.09879 11.35231322
1260 1.10293 11.360627468
1261 1.10707 11.368972945
1262 1.11122 11.377311118
1263 1.11538 11.385621158
1264 1.11955 11.393974209
1265 1.12372 11.402306131
1266 1.12791 11.410653412
1267 1.1321 11.418968211
1268 1.13631 11.427300582
1269 1.14052 11.435646671
1270 1.14474 11.443960058
1271 1.14896 11.452320442
1272 1.1532 11.460633568
1273 1.15744 11.468980258
1274 1.1617 11.477314754
1275 1.16596 11.485622249
1276 1.17023 11.493982694
1277 1.1745 11.502321699
1278 1.17879 11.510655454
1279 1.18308 11.518969492
1280 1.18738 11.527302856
1281 1.19169 11.535648473
1282 1.19601 11.54396236
1283 1.20033 11.552322114
1284 1.20467 11.560636803
1285 1.20901 11.568981148
1286 1.21336 11.577303712
1287 1.21771 11.585649439
1288 1.22208 11.593963837
1289 1.22645 11.602320185
1290 1.23083 11.610635195
1291 1.23521 11.618983517
1292 1.23961 11.627302614
1293 1.24401 11.635655305
1294 1.24841 11.643964463
1295 1.25283 11.652322905
1296 1.25725 11.660636872
1297 1.26168 11.66898295
1298 1.26612 11.677304362
1299 1.27057 11.68565053
1300 1.27502 11.693964678
1301 1.27947 11.702323921
1302 1.28394 11.710637627
1303 1.28841 11.718985188
1304 1.29289 11.727305598
1305 1.29737 11.735649222
1306 1.30187 11.743965624
1307 1.30636 11.752292155
1308 1.31087 11.760639085
1309 1.31538 11.768984241
1310 1.3199 11.777305703
1311 1.32442 11.785650799
1312 1.32895 11.793988121
1313 1.33348 11.802290556
1314 1.33803 11.810640722
1315 1.34257 11.818988503
1316 1.34713 11.827310536
1317 1.35168 11.835623682
1318 1.35625 11.843973898
1319 1.36082 11.852305128
1320 1.36539 11.860654231
1321 1.36998 11.868965614
1322 1.37456 11.877292536
1323 1.37915 11.885640578
1324 1.38375 11.893984893
1325 1.38835 11.902304601
1326 1.39296 11.910622295
1327 1.39757 11.91896657
1328 1.40219 11.927292771
1329 1.40681 11.935641002
1330 1.41143 11.94398698
1331 1.41606 11.95230718
1332 1.4207 11.96062277
1333 1.42533 11.968966483
1334 1.42998 11.977293315
1335 1.43462 11.985647849
1336 1.43927 11.993956546
1337 1.44393 12.002318414
1338 1.44859 12.010628094
1339 1.45325 12.018977649
1340 1.45791 12.027313858
1341 1.46258 12.035627404
1342 1.46725 12.043976117
1343 1.47193 12.052312677
1344 1.47661 12.060631104
1345 1.48129 12.068976881
1346 1.48597 12.077306628
1347 1.49066 12.085622539
1348 1.49535 12.093981421
1349 1.50004 12.102295309
1350 1.50473 12.110645625
1351 1.50943 12.118962788
1352 1.51413 12.127286715
1353 1.51883 12.135642241
1354 1.52353 12.143986375
1355 1.52823 12.152313086
1356 1.53294 12.160621093
1357 1.53765 12.168970417
1358 1.54236 12.177289934
1359 1.54707 12.185640051
1360 1.55178 12.193954258
1361 1.55649 12.20231289
1362 1.5612 12.210624022
1363 1.56591 12.218973046
1364 1.57063 12.227298915
1365 1.57534 12.235647017
1366 1.58005 12.243962007
1367 1.58477 12.252293387
1368 1.58948 12.260640878
1369 1.5942 12.268988148
1370 1.59891 12.2773149
1371 1.60362 12.285622205
1372 1.60834 12.293975135
1373 1.61305 12.302303059
1374 1.61776 12.310648286
1375 1.62247 12.31896051
1376 1.62718 12.327312088
1377 1.63189 12.335626216
1378 1.63659 12.343973687
1379 1.6413 12.352300498
1380 1.646 12.360647699
1381 1.6507 12.368966215
1382 1.6554 12.377288247
1383 1.66009 12.385642481
1384 1.66479 12.3939893
1385 1.66948 12.402307115
1386 1.67417 12.41062019
1387 1.67885 12.418969454
1388 1.68353 12.427295645
1389 1.68821 12.435643516
1390 1.69289 12.443954418
1391 1.69756 12.452316747
1392 1.70223 12.460627438
1393 1.70689 12.468975159
1394 1.71155 12.477302462
1395 1.71621 12.485648499
1396 1.72086 12.493962467
1397 1.7255 12.502288397
1398 1.73015 12.510638203
1399 1.73478 12.518954023
1400 1.73942 12.527311643
1401 1.74404 12.535622485
1402 1.74866 12.543971768
1403 1.75328 12.552304963
1404 1.75789 12.560652283
1405 1.76249 12.56895508
1406 1.76709 12.577292511
1407 1.77168 12.585637137
1408 1.77627 12.593949942
1409 1.78085 12.602314084
1410 1.78542 12.610624595
1411 1.78998 12.618971154
1412 1.79454 12.627308586
1413 1.79909 12.635648913
1414 1.80364 12.643967128
1415 1.80817 12.652298639
1416 1.8127 12.660648544
1417 1.81722 12.668960778
1418 1.82173 12.677320412
1419 1.82623 12.685632436
1420 1.83072 12.693980437
1421 1.83521 12.702304885
1422 1.83969 12.710621688
1423 1.84415 12.718969689
1424 1.84861 12.72730119
1425 1.85306 12.735649963
1426 1.8575 12.743961917
1427 1.86193 12.752293247
1428 1.86635 12.76064226
1429 1.87075 12.768985703
1430 1.87515 12.777312705
1431 1.87954 12.785629217
1432 1.88392 12.793976698
1433 1.88828 12.802305634
1434 1.89264 12.810622056
1435 1.89698 12.818970038
1436 1.90131 12.827297059
1437 1.90564 12.835642868
1438 1.90994 12.843956564
1439 1.91424 12.852289808
1440 1.91853 12.86063804
1441 1.9228 12.868989658
1442 1.92706 12.877314306
1443 1.93131 12.885628784
1444 1.93554 12.893976135
1445 1.93976 12.902305421
1446 1.94397 12.910647782
1447 1.94817 12.918965626
1448 1.95235 12.927300393
1449 1.95652 12.93564606
1450 1.96067 12.943958044
1451 1.96481 12.952284915
1452 1.96894 12.960631665
1453 1.97305 12.968976951
1454 1.97715 12.977310095
1455 1.98123 12.98562268
1456 1.9853 12.993970561
1457 1.98935 13.002304286
1458 1.99339 13.010651155
1459 1.99741 13.018966295
1460 2.00142 13.027290772
1461 2.00541 13.03564199
1462 2.00938 13.043953162
1463 2.01334 13.052316853
1464 2.01728 13.060636341
1465 2.02121 13.068979072
1466 2.02512 13.077306425
1467 2.02901 13.085620061
1468 2.03289 13.093964487
1469 2.03675 13.102288412
1470 2.04059 13.110639631
1471 2.04442 13.118953317
1472 2.04823 13.127313432
1473 2.05202 13.135627139
1474 2.05579 13.143971223
1475 2.05954 13.152304637
1476 2.06328 13.160654312
1477 2.067 13.168944875
1478 2.0707 13.177314267
1479 2.07438 13.185626111
1480 2.07805 13.193974683
1481 2.08169 13.202303609
1482 2.08532 13.210618538
1483 2.08893 13.218969866
1484 2.09251 13.227294243
1485 2.09608 13.235641593
1486 2.09963 13.243955781
1487 2.10316 13.25231277
1488 2.10667 13.260630825
1489 2.11017 13.268971112
1490 2.11364 13.277308534
1491 2.11709 13.285622761
1492 2.12052 13.29396919
1493 2.12393 13.30230059
1494 2.12732 13.310646648
1495 2.13069 13.318963371
1496 2.13404 13.327297887
1497 2.13737 13.335643274
1498 2.14068 13.3439571
1499 2.14396 13.352316153
1500 2.14723 13.360631804
1501 2.15048 13.368973433
1502 2.1537 13.377306155
1503 2.1569 13.385617328
1504 2.16008 13.393964197
1505 2.16324 13.402287743
1506 2.16638 13.410635845
1507 2.1695 13.418982874
1508 2.17259 13.427306861
1509 2.17566 13.43562193
1510 2.17871 13.443971285
1511 2.18174 13.45228967
1512 2.18475 13.460637341
1513 2.18773 13.468948914
1514 2.1907 13.477311683
1515 2.19364 13.485623627
1516 2.19655 13.493971649
1517 2.19945 13.502293842
1518 2.20232 13.510643967
1519 2.20517 13.518952945
1520 2.20799 13.527283554
1521 2.2108 13.535629131
1522 2.21358 13.543976481
1523 2.21633 13.552312029
1524 2.21907 13.560624273
1525 2.22178 13.568971944
1526 2.22447 13.577291693
1527 2.22713 13.585638101
1528 2.22977 13.593951738
1529 2.23239 13.60228416
1530 2.23499 13.610629758
1531 2.23756 13.618980073
1532 2.2401 13.627313788
1533 2.24263 13.635625992
1534 2.24513 13.643973112
1535 2.24761 13.652295124
1536 2.25006 13.660644108
1537 2.25249 13.668955241
1538 2.25489 13.677289606
1539 2.25727 13.685635704
1540 2.25963 13.693982433
1541 2.26197 13.702314635
1542 2.26428 13.710627681
1543 2.26656 13.718975632
1544 2.26882 13.727298516
1545 2.27106 13.735640016
1546 2.27327 13.743962309
1547 2.27546 13.752286145
1548 2.27763 13.760633856
1549 2.27977 13.768989922
1550 2.28189 13.77730927
1551 2.28398 13.785628848
1552 2.28605 13.793975918
1553 2.28809 13.802296768
1554 2.29012 13.810645241
1555 2.29211 13.818956202
1556 2.29408 13.827295277
1557 2.29603 13.835640924
1558 2.29796 13.843949882
1559 2.29985 13.852287244
1560 2.30173 13.860635866
1561 2.30358 13.869264828
1562 2.30541 13.877314757
1563 2.30721 13.885619616
1564 2.30899 13.893967949
1565 2.31074 13.902291634
1566 2.31247 13.910641018
1567 2.31418 13.918948163
1568 2.31586 13.92728848
1569 2.31751 13.935631562
1570 2.31915 13.943948966
1571 2.32076 13.952306345
1572 2.32234 13.960632365
1573 2.3239 13.968974486
1574 2.32544 13.977299514
1575 2.32695 13.98564972
1576 2.32844 13.993963046
1577 2.3299 14.00228601
1578 2.33134 14.010634573
1579 2.33276 14.018981963
1580 2.33415 14.027312942
1581 2.33552 14.035622922
1582 2.33686 14.04397462
1583 2.33818 14.052295942
1584 2.33948 14.06065301
1585 2.34075 14.068953112
1586 2.342 14.077291184
1587 2.34323 14.085637362
1588 2.34443 14.093985554
1589 2.3456 14.102318107
1590 2.34676 14.110626844
1591 2.34789 14.11897199
1592 2.349 14.127298371
1593 2.35008 14.135643107
1594 2.35114 14.14396036
1595 2.35218 14.152293654
1596 2.35319 14.160640223
1597 2.35418 14.168983896
1598 2.35514 14.17727974
1599 2.35609 14.185624014
1600 2.35701 14.193971715
1601 2.3579 14.202297845
1602 2.35878 14.210646728
1603 2.35963 14.218954975
1604 2.36046 14.227294831
1605 2.36126 14.235642311
1606 2.36204 14.243987057
1607 2.3628 14.252288721
1608 2.36354 14.260633116
1609 2.36425 14.268977891
1610 2.36494 14.277301927
1611 2.36561 14.285614683
1612 2.36626 14.293959729
1613 2.36688 14.302302561
1614 2.36748 14.310646084
1615 2.36806 14.318964389
1616 2.36861 14.327294126
1617 2.36915 14.335639953
1618 2.36966 14.343956245
1619 2.37015 14.35228994
1620 2.37062 14.360634214
1621 2.37106 14.368981945
1622 2.37148 14.377300721
1623 2.37189 14.385615199
1624 2.37227 14.393961408
1625 2.37262 14.402286396
1626 2.37296 14.410637022
1627 2.37328 14.418982319
1628 2.37357 14.427302167
1629 2.37384 14.435614982
1630 2.37409 14.443964366
1631 2.37432 14.452289705
1632 2.37453 14.460637256
1633 2.37472 14.46894949
1634 2.37488 14.477311007
1635 2.37503 14.485618773
1636 2.37515 14.493965281
1637 2.37525 14.502288757
1638 2.37534 14.510638402
1639 2.3754 14.518952309
1640 2.37544 14.527311181
1641 2.37546 14.535623826
1642 2.37546 14.543972268
1643 2.37544 14.552290584
1644 2.3754 14.560638936
1645 2.37534 14.568952262
1646 2.37526 14.577312095
1647 2.37515 14.58562482
1648 2.37503 14.593972812
1649 2.37489 14.602288803
1650 2.37473 14.610637676
1651 2.37455 14.618952014
1652 2.37435 14.62731284
1653 2.37413 14.635626928
1654 2.37389 14.643973206
1655 2.37363 14.652298104
1656 2.37335 14.660646577
1657 2.37305 14.668960043
1658 2.37273 14.677285682
1659 2.3724 14.685634525
1660 2.37204 14.693980463
1661 2.37166 14.702302506
1662 2.37127 14.710621452
1663 2.37086 14.718967019
1664 2.37043 14.727294512
1665 2.36998 14.735638225
1666 2.36951 14.743949057
1667 2.36902 14.752312728
1668 2.36851 14.760621856
1669 2.36799 14.768969978
1670 2.36744 14.777294325
1671 2.36688 14.785648037
1672 2.3663 14.79395428
1673 2.36571 14.802285109
1674 2.36509 14.810625927
1675 2.36446 14.818941407
1676 2.36381 14.827306951
1677 2.36314 14.835622742
1678 2.36245 14.843968319
1679 2.36175 14.852296293
1680 2.36102 14.860642841
1681 2.36028 14.868958091
1682 2.35953 14.877283179
1683 2.35875 14.885628626
1684 2.35796 14.893974674
1685 2.35715 14.902305363
1686 2.35633 14.910616765
1687 2.35548 14.918963965
1688 2.35462 14.927288622
1689 2.35375 14.935636884
1690 2.35285 14.943950661
1691 2.35194 14.952310094
1692 2.35102 14.960622869
1693 2.35007 14.968969007
1694 2.34911 14.977292663
1695 2.34814 14.985644251
1696 2.34714 14.993958418
1697 2.34613 15.002287394
1698 2.34511 15.010630707
1699 2.34407 15.018987635
1700 2.34301 15.027307834
1701 2.34194 15.035626309
1702 2.34085 15.043992225
1703 2.33974 15.052292436
1704 2.33862 15.060643533
1705 2.33748 15.06895209
1706 2.33633 15.077315571
1707 2.33516 15.085624449
1708 2.33398 15.093970757
1709 2.33278 15.102303089
1710 2.33157 15.110610203
1711 2.33034 15.11898767
1712 2.32909 15.127293622
1713 2.32784 15.135637706
1714 2.32656 15.143954989
1715 2.32527 15.152277673
1716 2.32397 15.160626516
1717 2.32265 15.168973085
1718 2.32131 15.177299636
1719 2.31996 15.185614946
1720 2.3186 15.193961485
1721 2.31722 15.202286964
1722 2.31583 15.210634213
1723 2.31442 15.218950966
1724 2.313 15.227276455
1725 2.31156 15.235622674
1726 2.31011 15.243974292
1727 2.30865 15.252301464
1728 2.30717 15.260618317
1729 2.30568 15.268963773
1730 2.30417 15.277290515
1731 2.30265 15.28565632
1732 2.30112 15.293951952
1733 2.29957 15.302284846
1734 2.298 15.310625964
1735 2.29643 15.318941284
1736 2.29484 15.327309794
1737 2.29324 15.335627639
1738 2.29162 15.343966272
1739 2.28999 15.352295659
1740 2.28835 15.360641576
1741 2.28669 15.36895899
1742 2.28502 15.377281554
1743 2.28334 15.385631138
1744 2.28164 15.393945957
1745 2.27993 15.402307914
1746 2.27821 15.410623645
1747 2.27647 15.418970975
1748 2.27473 15.427298508
1749 2.27297 15.435645437
1750 2.27119 15.44395159
1751 2.26941 15.452286216
1752 2.26761 15.460632364
1753 2.26579 15.468979073
1754 2.26397 15.477304061
1755 2.26213 15.485617607
1756 2.26028 15.493966371
1757 2.25842 15.502293443
1758 2.25655 15.510638769
1759 2.25466 15.518955241
1760 2.25276 15.527287443
1761 2.25085 15.535634122
1762 2.24893 15.543947197
1763 2.24699 15.552310587
1764 2.24505 15.560626999
1765 2.24309 15.568973458
1766 2.24112 15.577291222
1767 2.23913 15.585645045
1768 2.23714 15.593952409
1769 2.23513 15.602283399
1770 2.23311 15.610631711
1771 2.23108 15.618946339
1772 2.22904 15.627307265
1773 2.22699 15.63562023
1774 2.22492 15.643968092
1775 2.22285 15.652294933
1776 2.22076 15.660640009
1777 2.21866 15.668954127
1778 2.21655 15.677288493
1779 2.21443 15.685635352
1780 2.21229 15.693947295
1781 2.21015 15.702300296
1782 2.20799 15.710616037
1783 2.20582 15.718958759
1784 2.20365 15.727294437
1785 2.20146 15.73563803
1786 2.19926 15.743956125
1787 2.19705 15.752309116
1788 2.19482 15.760637741
1789 2.19259 15.768980282
1790 2.19035 15.77729474
1791 2.18809 15.785640627
1792 2.18583 15.793956108
1793 2.18355 15.802285143
1794 2.18126 15.810633235
1795 2.17897 15.818948414
1796 2.17666 15.827299111
1797 2.17434 15.835612317
1798 2.17201 15.843961891
1799 2.16967 15.852288482
1800 2.16732 15.860635501
1801 2.16496 15.868948006
1802 2.16259 15.877308851
1803 2.16021 15.885619422
1804 2.15782 15.893966111
1805 2.15541 15.902290669
1806 2.153 15.910640022
1807 2.15058 15.918952777
1808 2.14815 15.927288105
1809 2.1457 15.935632499
1810 2.14325 15.9439433
1811 2.14079 15.952276814
1812 2.13831 15.960623323
1813 2.13583 15.968970733
1814 2.13334 15.977301983
1815 2.13084 15.985615309
1816 2.12832 15.993963551
1817 2.1258 16.002289991
1818 2.12327 16.010634366
1819 2.12072 16.018949295
1820 2.11817 16.027306944
1821 2.11561 16.035622104
1822 2.11304 16.043967871
1823 2.11046 16.052303069
1824 2.10787 16.060614852
1825 2.10526 16.06896107
1826 2.10265 16.077291668
1827 2.10003 16.085640391
1828 2.0974 16.093951823
1829 2.09477 16.102306217
1830 2.09212 16.110619703
1831 2.08946 16.118963496
1832 2.08679 16.12730219
1833 2.08411 16.135609665
1834 2.08143 16.143963317
1835 2.07873 16.152291341
1836 2.07603 16.160637458
1837 2.07331 16.168952888
1838 2.07059 16.177270933
1839 2.06785 16.185615078
1840 2.06511 16.193964442
1841 2.06236 16.202296243
1842 2.0596 16.210611562
1843 2.05683 16.218959724
1844 2.05405 16.227291595
1845 2.05126 16.235638534
1846 2.04846 16.243944947
1847 2.04566 16.252302667
1848 2.04284 16.260618558
1849 2.04001 16.268968753
1850 2.03718 16.277297007
1851 2.03434 16.285612758
1852 2.03149 16.293959567
1853 2.02862 16.302292971
1854 2.02575 16.310637095
1855 2.02288 16.318975428
1856 2.01999 16.327307479
1857 2.01709 16.335621446
1858 2.01418 16.343966813
1859 2.01127 16.352300427
1860 2.00835 16.360614775
1861 2.00541 16.368960722
1862 2.00247 16.37729082
1863 1.99952 16.385639603
1864 1.99656 16.393968087
1865 1.9936 16.402275161
1866 1.99062 16.410620978
1867 1.98763 16.41896906
1868 1.98464 16.427299628
1869 1.98164 16.435613435
1870 1.97863 16.443961196
1871 1.97561 16.452294209
1872 1.97258 16.460639315
1873 1.96954 16.468949175
1874 1.96649 16.477275606
1875 1.96344 16.485621493
1876 1.96038 16.493968372
1877 1.9573 16.502301025
1878 1.95422 16.510614671
1879 1.95113 16.518962362
1880 1.94804 16.527295916
1881 1.94493 16.535641543
1882 1.94181 16.543949829
1883 1.93869 16.55227618
1884 1.93556 16.5606233
1885 1.93242 16.5689816
1886 1.92927 16.577315645
1887 1.92611 16.585616438
1888 1.92294 16.593963116
1889 1.91977 16.60232303
1890 1.91659 16.610612521
1891 1.91339 16.618959812
1892 1.91019 16.627281533
1893 1.90699 16.635626008
1894 1.90377 16.643940116
1895 1.90054 16.652279891
1896 1.89731 16.660625909
1897 1.89407 16.668939215
1898 1.89081 16.677279953
1899 1.88756 16.68562571
1900 1.88429 16.693970505
1901 1.88101 16.70230474
1902 1.87773 16.71062001
1903 1.87443 16.718965056
1904 1.87113 16.727307777
1905 1.86782 16.735612968
1906 1.8645 16.743960739
1907 1.86118 16.752286057
1908 1.85784 16.760635201
1909 1.8545 16.768946914
1910 1.85115 16.777300496
1911 1.84779 16.785614724
1912 1.84442 16.793963136
1913 1.84104 16.802285409
1914 1.83766 16.810634071
1915 1.83426 16.81894911
1916 1.83086 16.827300828
1917 1.82745 16.835614244
1918 1.82403 16.843961774
1919 1.8206 16.852288816
1920 1.81717 16.860637068
1921 1.81373 16.86894814
1922 1.81027 16.877269731
1923 1.80681 16.88561633
1924 1.80334 16.893962578
1925 1.79987 16.902288217
1926 1.79638 16.910635727
1927 1.79289 16.918950456
1928 1.78939 16.927302495
1929 1.78588 16.93561554
1930 1.78236 16.943961718
1931 1.77883 16.952290323
1932 1.77529 16.960605562
1933 1.77175 16.968949556
1934 1.7682 16.977271598
1935 1.76464 16.985617415
1936 1.76107 16.993963773
1937 1.75749 17.00228821
1938 1.75391 17.010637204
1939 1.75031 17.018952643
1940 1.74671 17.027273343
1941 1.7431 17.035616746
1942 1.73948 17.043986068
1943 1.73585 17.052312839
1944 1.73222 17.060638959
1945 1.72857 17.06895001
1946 1.72492 17.077271421
1947 1.72126 17.085616737
1948 1.71759 17.093963927
1949 1.71391 17.102289015
1950 1.71022 17.110636225
1951 1.70653 17.118953058
1952 1.70283 17.127272535
1953 1.69912 17.135617501
1954 1.6954 17.143963699
1955 1.69167 17.152290891
1956 1.68793 17.160637199
1957 1.68419 17.16898001
1958 1.68043 17.17729525
1959 1.67667 17.185622773
1960 1.6729 17.193968129
1961 1.66912 17.202298327
1962 1.66533 17.210606703
1963 1.66154 17.218953502
1964 1.65773 17.227287437
1965 1.65392 17.235633855
1966 1.6501 17.24394143
1967 1.64627 17.252300502
1968 1.64243 17.260616103
1969 1.63859 17.268959916
1970 1.63473 17.27728802
1971 1.63087 17.285622606
1972 1.62699 17.293954687
1973 1.62311 17.302270438
1974 1.61922 17.310638026
1975 1.61533 17.318941072
1976 1.61142 17.327285106
1977 1.60751 17.335616416
1978 1.60358 17.343975608
1979 1.59965 17.3522975
1980 1.59571 17.360633078
1981 1.59176 17.368965761
1982 1.5878 17.377289326
1983 1.58384 17.385624683
1984 1.57986 17.393960261
1985 1.57588 17.402303063
1986 1.57188 17.410638009
1987 1.56788 17.418944993
1988 1.56387 17.427286613
1989 1.55986 17.435621489
1990 1.55583 17.443968579
1991 1.55179 17.452312813
1992 1.54775 17.460635477
1993 1.5437 17.468965674
1994 1.53963 17.477290451
1995 1.53556 17.485625098
1996 1.53148 17.493961457
1997 1.5274 17.502271567
1998 1.5233 17.510608367
1999 1.51919 17.518943404
2000 1.51508 17.527295794
2001 1.51096 17.535624649
2002 1.50683 17.543960417
2003 1.50269 17.552273081
2004 1.49854 17.560609771
2005 1.49438 17.568974454
2006 1.49021 17.577294653
2007 1.48604 17.585628678
2008 1.48185 17.59396087
2009 1.47766 17.602274206
2010 1.47345 17.610609914
2011 1.46924 17.618944199
2012 1.46502 17.627295476
2013 1.46079 17.635626105
2014 1.45656 17.643961913
2015 1.45231 17.652273977
2016 1.44805 17.660618862
2017 1.44379 17.66894358
2018 1.43952 17.677295699
2019 1.43523 17.685628241
2020 1.43094 17.69396445
2021 1.42664 17.70227522
2022 1.42233 17.710610909
2023 1.41801 17.718945695
2024 1.41369 17.727298245
2025 1.40935 17.735629485
2026 1.405 17.743962959
2027 1.40065 17.752274972
2028 1.39629 17.760612714
2029 1.39191 17.768945336
2030 1.38753 17.777296905
2031 1.38314 17.785631139
2032 1.37874 17.793967268
2033 1.37433 17.802276647
2034 1.36992 17.81062539
2035 1.36549 17.818960076
2036 1.36105 17.827299761
2037 1.35661 17.83563084
2038 1.35215 17.843962521
2039 1.34769 17.852276488
2040 1.34322 17.86061439
2041 1.33874 17.868959415
2042 1.33424 17.877296246
2043 1.32974 17.885633597
2044 1.32524 17.893967161
2045 1.32072 17.902277681
2046 1.31619 17.91061365
2047 1.31165 17.918961952
2048 1.30711 17.927313149
2049 1.30255 17.935630482
2050 1.29799 17.943967433
2051 1.29341 17.952278584
2052 1.28883 17.960614212
2053 1.28424 17.968947676
2054 1.27964 17.977304103
2055 1.27503 17.985640072
2056 1.27041 17.993935414
2057 1.26578 18.002284757
2058 1.26114 18.01061753
2059 1.25649 18.018951344
2060 1.25184 18.02727503
2061 1.24717 18.035638801
2062 1.24249 18.043974359
2063 1.23781 18.052297553
2064 1.23312 18.06062213
2065 1.22841 18.06895347
2066 1.2237 18.07728504
2067 1.21898 18.085606561
2068 1.21425 18.093949042
2069 1.20951 18.102293497
2070 1.20476 18.110628453
2071 1.2 18.118982746
2072 1.19523 18.127281465
2073 1.19045 18.135608506
2074 1.18566 18.143943753
2075 1.18087 18.152295291
2076 1.17606 18.16063116
2077 1.17125 18.168962099
2078 1.16642 18.177282187
